group,token,weight,grade
flagged_high_grade,about,-0.006462085341942013,5
flagged_high_grade,wake,0.005876344626880133,5
flagged_high_grade,enough,0.0008164599968911347,5
flagged_high_grade,since,-0.011814820817855887,6
flagged_high_grade,cheaper,0.008775939971784094,6
flagged_high_grade,juxtaposed,0.008639759181204477,6
flagged_high_grade,teaching,0.008312122460790473,6
flagged_high_grade,transportation,0.008206999905890206,6
flagged_high_grade,enough,0.007693011975560482,6
flagged_high_grade,access,0.0074458901522216235,6
flagged_high_grade,seem,0.007312444509609824,6
flagged_high_grade,longer,0.006323570059707047,6
flagged_high_grade,typically,-0.0044880055898056034,6
flagged_high_grade,children,0.04072755746911449,5
flagged_high_grade,temper,0.03254058382004699,5
flagged_high_grade,physically,0.027413286947738192,5
flagged_high_grade,although,0.0197917763056006,5
flagged_high_grade,distance,0.012566713157243727,5
flagged_high_grade,began,0.010307524831615405,5
flagged_high_grade,house,-0.010131303116417063,5
flagged_high_grade,time,0.005506680973220034,5
flagged_high_grade,without,-0.005399803481087837,5
flagged_high_grade,real,0.003576490974235245,5
flagged_high_grade,work,0.011755360017946496,6
flagged_high_grade,conferences,0.011135262961696618,6
flagged_high_grade,several,0.008986213932211409,6
flagged_high_grade,believe,0.004683570857838997,6
flagged_high_grade,difficult,-0.003927177333167993,6
flagged_high_grade,struggle,-0.003648582725334701,6
flagged_high_grade,builds,0.002280684262875463,6
flagged_high_grade,taking,-0.00047290128891308206,6
flagged_high_grade,instead,0.05248235110709748,5
flagged_high_grade,limiting,0.04757758557086543,5
flagged_high_grade,distance,0.04636781558508623,5
flagged_high_grade,opportunities,0.04067941222765069,5
flagged_high_grade,interactions,0.0344099486470321,5
flagged_high_grade,studies,0.010430472021458068,5
flagged_high_grade,memorable,-0.006061341633995268,5
flagged_high_grade,exhibit,0.004331941173351048,5
flagged_high_grade,physical,-0.003227549095999816,5
flagged_high_grade,close,0.043763831790070346,5
flagged_high_grade,equal,0.04015222259323364,5
flagged_high_grade,change,0.03233557357053086,5
flagged_high_grade,opportunities,0.02534576852678458,5
flagged_high_grade,lead,-0.009895969217048481,5
flagged_high_grade,struggle,0.009187169944674384,5
flagged_high_grade,average,-0.006722737419960557,5
flagged_high_grade,through,-0.0005786412498955453,5
flagged_high_grade,benefits,0.009142730910156747,5
flagged_high_grade,leads,0.009109523855085542,5
flagged_high_grade,rely,0.006872154490943608,5
flagged_high_grade,face,0.006512701102915598,5
flagged_high_grade,ready,0.0047407712361524,5
flagged_high_grade,set,0.0033699281475030574,5
flagged_high_grade,students,0.002555622862504291,5
flagged_high_grade,young,0.03798124586195888,5
flagged_high_grade,intermittently,0.03206218841257283,5
flagged_high_grade,them,0.0305101035657716,5
flagged_high_grade,enter,-0.01352016430140719,5
flagged_high_grade,safely,-0.00795919365467052,5
flagged_high_grade,itself,-0.005258461741636826,5
flagged_high_grade,attention,0.010221850283365282,6
flagged_high_grade,provide,0.010000044188259196,6
flagged_high_grade,loud,0.009947723246701966,6
flagged_high_grade,lose,0.009722411359287182,6
flagged_high_grade,children,0.009715647239574821,6
flagged_high_grade,education,-0.008338953156832984,6
flagged_high_grade,unique,0.007917637018617951,6
flagged_high_grade,students,-0.002493702750781357,6
passed_low_grade,benefit,-4.6266580965406656e-05,2
passed_low_grade,honestly,-4.144370013177221e-05,2
passed_low_grade,taking,-3.381062796905968e-05,2
passed_low_grade,work,-2.8962395789032965e-05,2
passed_low_grade,home,-2.547527569717792e-05,2
passed_low_grade,actual,-6.670325756614374e-06,2
passed_low_grade,student,-0.00015046995129794366,2
passed_low_grade,school,-0.00013887527873245953,2
passed_low_grade,tecnology,-0.00013015547821217907,2
passed_low_grade,woud,-0.00011484578764623766,2
passed_low_grade,like,5.7395898798779464e-05,2
passed_low_grade,firstly,2.6084113256818904e-05,2
passed_low_grade,because,2.086200176680556e-05,2
passed_low_grade,twlk,-1.894697307425472e-05,2
passed_low_grade,devices,-0.00016202047847946237,2
passed_low_grade,something,-0.00013646754490791762,2
passed_low_grade,lief,-0.00012172378981208783,2
passed_low_grade,math,-0.00011862660726829544,2
passed_low_grade,learning,-0.00011839337811073165,2
passed_low_grade,make,-8.098493815445889e-05,2
passed_low_grade,far,1.2617399343540202e-05,2
passed_low_grade,study,-0.0001039241627412663,2
passed_low_grade,think,-8.930121640292025e-05,2
passed_low_grade,attend,-6.410930524145293e-05,2
passed_low_grade,everybody,5.770054872355698e-05,2
passed_low_grade,agree,-5.2009752004314854e-05,2
passed_low_grade,every,-3.7433641935584196e-05,2
passed_low_grade,peoples,3.628906610728725e-05,2
passed_low_grade,people,3.14805640811616e-05,2
passed_low_grade,good,1.151715119903303e-05,2
passed_low_grade,football,-5.1779073953083186e-05,2
passed_low_grade,lets,-5.108211750902006e-05,2
passed_low_grade,mess,-4.620866719191165e-05,2
passed_low_grade,call,-4.263293196339364e-05,2
passed_low_grade,cool,-3.406160198960805e-05,2
passed_low_grade,start,-3.97382558321503e-06,2
passed_low_grade,option,-0.0005722529568608884,2
passed_low_grade,video,-0.0004906557022315526,2
passed_low_grade,class,-0.0004675759820958039,2
passed_low_grade,attend,-0.0004208187520293906,2
passed_low_grade,questions,-0.00039275086542479946,2
passed_low_grade,con,-7.039518263432474e-06,2
passed_low_grade,learning,2.4614109060982366e-06,2
passed_low_grade,inthe,-8.298590448016708e-05,2
passed_low_grade,virus,-7.412752403794036e-05,2
passed_low_grade,home,-6.911527457237848e-05,2
passed_low_grade,ready,-4.195651882345492e-05,2
passed_low_grade,saty,-1.9784485195323232e-05,2
passed_low_grade,home,-0.00010574246183746957,2
passed_low_grade,issue,-0.00010335781783228932,2
passed_low_grade,today,-0.00010251206120641758,2
passed_low_grade,help,-9.736597230774064e-05,2
passed_low_grade,regular,-9.11813578067272e-05,2
passed_low_grade,learning,-7.4776132085122e-05,2
passed_low_grade,figure,-6.872548490175557e-05,2
passed_low_grade,people,-5.4058152020473354e-05,2
passed_low_grade,forget,-2.3738351764486648e-05,2
passed_low_grade,school,-0.00024288898305556617,2
passed_low_grade,conferency,-0.00022257108616533414,2
passed_low_grade,video,-0.00019592254900866057,2
passed_low_grade,classes,-0.00018627863380423775,2
passed_low_grade,few,-0.00014713583757763762,2
passed_low_grade,peoples,-5.317011625293364e-07,2
passed_low_grade,dont,-0.0002903966688992173,1
passed_low_grade,test,-0.00017579458476552336,1
passed_low_grade,disten,-9.862716356924561e-05,1
passed_low_grade,asfer,-3.1387167508527146e-05,1
passed_low_grade,teacher,-8.05596986506862e-05,1
passed_low_grade,assignment,-7.059855112404082e-05,1
passed_low_grade,boost,-6.11454075243576e-05,1
passed_low_grade,helped,-6.067704350031279e-05,1
passed_low_grade,computer,-5.996702398528923e-05,1
passed_low_grade,class,-5.962919507189205e-05,1
passed_low_grade,think,-5.095035848241001e-05,1
passed_low_grade,finished,-4.646019244235253e-05,1
passed_low_grade,tine,-0.0002767948885019608,1
passed_low_grade,video,-0.0002673965934698237,1
passed_low_grade,car,-0.00023966195346104081,1
passed_low_grade,benefit,-0.00021469665187200855,1
passed_low_grade,example,0.00021144347054011288,1
passed_low_grade,got,-0.00018494717524421313,1
passed_low_grade,didn,-0.00016521186571764965,1
passed_low_grade,important,4.7897592057876974e-05,1
passed_low_grade,like,0.0004592989766034548,2
passed_low_grade,function,-0.0003654760045396793,2
passed_low_grade,question,-0.0003148864474782617,2
passed_low_grade,enter,-0.00030735105142408795,2
passed_low_grade,family,-0.00029386835334765693,2
passed_low_grade,offer,-0.0002892254039193273,2
passed_low_grade,attend,-0.0001913044597550678,2
passed_low_grade,see,-0.00015690265503566836,2
passed_low_grade,talk,-8.58009302373924e-05,2
passed_low_grade,students,-0.00042104818718573765,2
passed_low_grade,conferencing,-0.00028186660436507565,2
passed_low_grade,three,-0.0002558434170853164,2
passed_low_grade,option,-0.0002398784108246593,2
passed_low_grade,opinion,-0.00021618782062284868,2
passed_low_grade,benefit,-0.0002053408408105969,2
passed_low_grade,second,-0.00012324567043223573,2
passed_low_grade,sister,-0.0001041235344004967,2
passed_low_grade,example,-1.8586177882683506e-05,2
passed_low_grade,like,0.00027137838528342324,1
passed_low_grade,moth,-0.00017872795451290006,1
passed_low_grade,far,-0.00016884816260525777,1
passed_low_grade,jobs,-0.00016414873416158998,1
passed_low_grade,because,8.886281000558331e-05,1
passed_low_grade,love,-1.5097073023569699e-05,1
passed_low_grade,goes,-5.77170321275816e-06,1
passed_low_grade,home,-0.0002950136361065163,2
passed_low_grade,student,-0.0002331461631453266,2
passed_low_grade,agree,-0.00017751340474876022,2
passed_low_grade,first,8.507237569658075e-05,2
passed_low_grade,him,-4.5131335454563896e-07,2
passed_low_grade,two,-5.448960930764222e-05,2
passed_low_grade,children,-3.453249620002863e-05,2
passed_low_grade,entrepreneur,-2.4375346338533105e-05,2
passed_low_grade,instance,-1.9654670836687312e-05,2
passed_low_grade,like,1.2586991989790754e-05,2
passed_low_grade,proccessus,3.968144376958398e-06,2
passed_low_grade,because,7.235846477095159e-07,2
passed_low_grade,problem,-9.859092510397617e-05,2
passed_low_grade,certain,-9.029751882115872e-05,2
passed_low_grade,classes,-8.53743162955515e-05,2
passed_low_grade,means,-8.39081450624733e-05,2
passed_low_grade,benefit,-6.740160627486766e-05,2
passed_low_grade,students,-6.693705113634524e-05,2
passed_low_grade,state,-4.970383421827902e-05,2
passed_low_grade,abvance,2.7811627404894346e-05,2
passed_low_grade,like,1.9076113519898886e-05,2
passed_low_grade,fact,-3.465996128997537e-05,2
passed_low_grade,all,-3.4634351070320066e-05,2
passed_low_grade,student,-3.032783795025168e-05,2
passed_low_grade,research,7.384057831306324e-06,2
passed_low_grade,parents,-0.00010599761409268147,2
passed_low_grade,choose,-0.00010285314799860728,2
passed_low_grade,day,-9.814078637961392e-05,2
passed_low_grade,instead,-9.534504209454427e-05,2
passed_low_grade,classes,-8.735067628713007e-05,2
passed_low_grade,video,-6.447143011248872e-05,2
passed_low_grade,work,3.960872684303746e-05,2
passed_low_grade,student,-0.00014366721948779653,2
passed_low_grade,lots,-0.00011960685579175302,2
passed_low_grade,students,-0.00011267441810437542,2
passed_low_grade,email,-0.00011266638407136456,2
passed_low_grade,game,-0.0001063351231083026,2
passed_low_grade,online,-0.00010214525942628886,2
passed_low_grade,need,-8.865701848023236e-05,2
passed_low_grade,like,2.865330380332557e-05,2
passed_low_grade,yes,1.4183504166606761e-05,2
passed_low_grade,one,-3.6254878677573636e-05,2
passed_low_grade,all,-3.4767702263689266e-05,2
passed_low_grade,sort,-3.341277111244115e-05,2
passed_low_grade,ride,-2.8475703907116552e-05,2
passed_low_grade,bus,-2.8471359312041243e-05,2
passed_low_grade,weather,-1.726605010360162e-05,2
passed_low_grade,havng,7.878062488614816e-06,2
passed_low_grade,imortant,1.2482440192781469e-06,2
passed_low_grade,students,-6.505498897597357e-05,2
passed_low_grade,classes,-5.150910844907545e-05,2
passed_low_grade,believe,-5.122221835773226e-05,2
passed_low_grade,according,-4.7229491049651555e-05,2
passed_low_grade,make,-4.408066358181694e-05,2
passed_low_grade,schools,-4.0072186389334236e-05,2
passed_low_grade,talk,-3.936993086169019e-05,2
passed_low_grade,something,-2.647177558778729e-05,2
passed_low_grade,one,-1.1126938339028836e-05,2
passed_low_grade,students,-6.196456795841303e-05,2
passed_low_grade,future,-6.164884060214151e-05,2
passed_low_grade,playing,-5.451236995877326e-05,2
passed_low_grade,timing,-4.508990765423352e-05,2
passed_low_grade,student,-9.092932204985251e-05,1
passed_low_grade,tbto,-7.819321961869052e-05,1
passed_low_grade,supportnyour,-5.882668927308131e-05,1
passed_low_grade,position,-5.846733436454119e-05,1
passed_low_grade,out,-5.238146241935148e-05,1
passed_low_grade,all,-5.228266904542122e-05,1
passed_low_grade,benefit,-5.195998294076553e-05,1
passed_low_grade,game,-4.243391228774106e-05,1
passed_low_grade,opti,2.6105036706739948e-05,1
passed_low_grade,students,-0.00029882519736710585,2
passed_low_grade,help,-0.00027612905291909436,2
passed_low_grade,program,-0.0002674772344766188,2
passed_low_grade,study,-0.0002662966289907877,2
passed_low_grade,two,-0.00024337604173304872,2
passed_low_grade,pay,-0.00024285063321639847,2
passed_low_grade,after,-0.00023522616183699823,2
passed_low_grade,because,0.00010513455363029676,2
passed_low_grade,pass,-0.00010827319281498658,2
passed_low_grade,students,-9.479104801908283e-05,2
passed_low_grade,way,-8.006352189725535e-05,2
passed_low_grade,offer,-5.980214556040749e-05,2
passed_low_grade,students,-0.00018358001175651888,2
passed_low_grade,online,-0.00017439505312358988,2
passed_low_grade,schools,-0.00016532231720045912,2
passed_low_grade,problem,-0.00016256521861517798,2
passed_low_grade,idea,-0.00015873036016420558,2
passed_low_grade,university,-0.00014373889196828943,2
passed_low_grade,help,-0.00014314234262791808,2
passed_low_grade,dont,-0.00012570924983597206,2
passed_low_grade,whenever,-0.00012335356343305567,2
passed_low_grade,visually,0.00012242796908460115,2
passed_low_grade,offer,9.320889324613548e-05,2
passed_low_grade,wake,-8.312331496325162e-05,2
passed_low_grade,off,-7.902057928382512e-05,2
passed_low_grade,example,0.00021102019117508555,2
passed_low_grade,home,-0.00016745161562790813,2
passed_low_grade,help,-0.00013714309644162058,2
passed_low_grade,because,0.00013173564698070608,2
passed_low_grade,public,-0.000122111981321674,2
passed_low_grade,many,-0.00011960982093756662,2
passed_low_grade,find,-0.00010093337815101403,2
passed_low_grade,money,2.2589439293353426e-05,2
passed_low_grade,point,-0.0001636485626108873,1
passed_low_grade,optional,-0.00015406822220867433,1
passed_low_grade,school,-0.00015090621986299093,1
passed_low_grade,much,-0.00014648413018363625,1
passed_low_grade,class,-0.00014289491540871827,1
passed_low_grade,because,4.563126193781852e-05,1
passed_low_grade,example,4.7587068358023835e-06,1
passed_low_grade,pregnent,-3.5273183073844527e-06,1
passed_low_grade,better,-0.0001238592613875673,2
passed_low_grade,class,-9.982328764618786e-05,2
passed_low_grade,already,-9.908168988138841e-05,2
passed_low_grade,ways,-8.175978630245007e-05,2
passed_low_grade,idea,-8.075975202363182e-05,2
passed_low_grade,like,6.452386175927271e-05,2
passed_low_grade,student,-0.00013739387001166956,2
passed_low_grade,class,-0.00013628683154923377,2
passed_low_grade,video,-0.0001282287279005893,2
passed_low_grade,own,-0.00011840069896122628,2
passed_low_grade,professional,-0.00010604732816008652,2
passed_low_grade,efficient,-7.5974314544447e-05,2
passed_low_grade,opportunities,-7.32135162111855e-05,2
passed_low_grade,less,-3.390407940580107e-05,2
passed_low_grade,covered,2.1391503572439884e-05,2
passed_low_grade,spending,-7.1278534643251155e-06,2
passed_low_grade,students,-0.00018941798646378982,2
passed_low_grade,quickly,-0.0001224130661984166,2
passed_low_grade,achieve,9.60768801113404e-05,2
passed_low_grade,better,-9.609911775966206e-06,2
passed_low_grade,need,-0.00013111136569032904,2
passed_low_grade,hang,-0.0001307112393348305,2
passed_low_grade,because,-0.00012075604773341762,2
passed_low_grade,body,-0.00011869526798663329,2
passed_low_grade,home,-0.00011751494918958087,2
passed_low_grade,way,-0.00011440078282309063,2
passed_low_grade,woud,-0.00011336472621030875,2
passed_low_grade,because,2.3542438243904066e-05,2
passed_low_grade,someone,-8.804926316806644e-05,2
passed_low_grade,students,-8.542823093582539e-05,2
passed_low_grade,student,-8.456939712780399e-05,2
passed_low_grade,others,-7.588919845463134e-05,2
passed_low_grade,reasons,-6.556394911987014e-05,2
passed_low_grade,feel,-5.8825608288629956e-05,2
passed_low_grade,come,-4.51688558637113e-05,2
passed_low_grade,adoults,1.5313889812101795e-05,2
passed_low_grade,school,-0.0002034536059382211,2
passed_low_grade,study,-0.00018441483119884414,2
passed_low_grade,method,-0.00017426571651311493,2
passed_low_grade,wouldnt,-0.00016154899947040758,2
passed_low_grade,conformable,-0.0001571520965158386,2
passed_low_grade,anything,-0.0001300065574005055,2
passed_low_grade,option,-0.00012968147993560114,2
passed_low_grade,wouldn,-0.00013141238795342502,2
passed_low_grade,help,-0.00011179093536851094,2
passed_low_grade,house,-8.835391959662193e-05,2
passed_low_grade,classes,-8.465581699549134e-05,2
passed_low_grade,things,1.6573907565018023e-05,2
passed_low_grade,taking,-9.408597748271249e-06,2
passed_low_grade,late,-9.017057184272073e-06,2
passed_low_grade,way,-0.00012367492697777348,2
passed_low_grade,answer,-0.00010071339962147646,2
passed_low_grade,video,-9.86868824200347e-05,2
passed_low_grade,greades,-8.181685560603646e-05,2
passed_low_grade,inconclution,-7.856467852915887e-05,2
passed_low_grade,home,-7.076133320066226e-05,2
passed_low_grade,attend,-2.604170223338853e-05,2
passed_low_grade,whit,8.71843460970738e-06,2
passed_low_grade,progerct,7.719541975494018e-07,2
passed_low_grade,usally,-4.042933105698766e-05,2
passed_low_grade,many,-3.824703278301443e-05,2
passed_low_grade,everyone,-3.384574486075572e-05,2
passed_low_grade,learns,-2.6736442706156818e-05,2
passed_low_grade,ways,-9.737860221202267e-06,2
passed_low_grade,students,-8.818507308471147e-05,2
passed_low_grade,help,-8.195244490898482e-05,2
passed_low_grade,enviorment,-5.511116629163226e-05,2
passed_low_grade,aren,-4.867378624958014e-05,2
passed_low_grade,discover,-4.685918752195994e-05,2
passed_low_grade,therefore,2.991639407326904e-05,2
passed_low_grade,group,2.258801918687781e-06,2
passed_low_grade,sudents,-1.0241297840795437e-06,2
passed_low_grade,shouldn,-3.854078516030147e-05,2
passed_low_grade,home,-3.338911010662516e-05,2
passed_low_grade,paper,-2.4685360297477432e-05,2
passed_low_grade,reason,-2.421724874665012e-05,2
passed_low_grade,someone,-2.0539711629571637e-05,2
passed_low_grade,because,1.453821861071154e-05,2
passed_low_grade,gonna,7.705693843863691e-06,2
passed_low_grade,instance,0.001692760698734507,2
passed_low_grade,suppose,-0.0009752794714311157,2
passed_low_grade,home,-0.0008662351681416847,2
passed_low_grade,things,0.0008042654246927558,2
passed_low_grade,ask,-0.0004601233029622712,2
passed_low_grade,always,0.0003553034004768381,2
passed_low_grade,tall,-0.0003490575591322842,2
passed_low_grade,pass,-0.00030373673226232617,2
passed_low_grade,teacher,-0.00011514715014815227,2
passed_low_grade,mad,-0.0001046025354682306,2
passed_low_grade,home,-9.132374086511095e-05,2
passed_low_grade,charges,-8.095709927201004e-05,2
passed_low_grade,buss,7.959700529338821e-05,2
passed_low_grade,people,-7.221795256502052e-05,2
passed_low_grade,good,-6.705296928139935e-05,2
passed_low_grade,them,2.3257905944364402e-07,2
passed_low_grade,home,-5.044327080519578e-05,2
passed_low_grade,video,-4.1603218961175446e-05,2
passed_low_grade,distance,-3.0341759967706678e-05,2
passed_low_grade,moreover,2.6179564963856586e-05,2
passed_low_grade,don,-2.5215934574772062e-05,2
passed_low_grade,them,-1.096354044805839e-05,2
passed_low_grade,form,-7.51334199241699e-06,2
passed_low_grade,school,-0.00010100474602150133,1
passed_low_grade,student,-9.929834883166072e-05,1
passed_low_grade,home,-9.336101263535648e-05,1
passed_low_grade,something,-9.204793011220226e-05,1
passed_low_grade,attend,-6.037354380242191e-05,1
passed_low_grade,like,5.602838600247769e-05,1
passed_low_grade,because,4.91977607775316e-05,1
passed_low_grade,class,8.433413085181118e-06,1
passed_low_grade,tool,-6.449624900373702e-05,2
passed_low_grade,many,-6.205906555420327e-05,2
passed_low_grade,door,-5.8054018298287504e-05,2
passed_low_grade,great,-5.250459753510032e-05,2
passed_low_grade,online,1.5573989967840737e-05,2
passed_low_grade,benefit,-5.814105129089493e-06,2
passed_low_grade,failing,-3.265153181756743e-06,2
passed_low_grade,home,-0.000154798184220629,2
passed_low_grade,way,-0.00014730768943572447,2
passed_low_grade,class,-0.00013221311942103597,2
passed_low_grade,students,-0.00012622453529868619,2
passed_low_grade,poeple,-0.00010073730920105397,2
passed_low_grade,yes,-9.141306314859676e-05,2
passed_low_grade,problems,-2.685288750819059e-05,2
passed_low_grade,see,-9.57128660019226e-06,2
passed_low_grade,iterrupted,-9.411809519457867e-05,2
passed_low_grade,classes,-7.34450193669148e-05,2
passed_low_grade,dont,-6.931569625373525e-05,2
passed_low_grade,time,-6.621496118715592e-05,2
passed_low_grade,spend,1.3637926624445853e-05,2
passed_low_grade,all,-0.00026078135873619745,2
passed_low_grade,wouldnt,-0.000258008266120584,2
passed_low_grade,later,-0.00017914494660349728,2
passed_low_grade,participate,-0.00017151132298317252,2
passed_low_grade,like,0.00016939587135424337,2
passed_low_grade,one,-0.00011637681995100179,2
passed_low_grade,because,3.7567863652803565e-05,2
passed_low_grade,wont,-0.0001957312811025895,2
passed_low_grade,think,-0.0001629484533408276,2
passed_low_grade,lets,-0.00015182137789344384,2
passed_low_grade,solution,-0.0001357923713654727,2
passed_low_grade,sometimes,-0.00012776238838010893,2
passed_low_grade,learn,-4.529293703588521e-05,2
passed_low_grade,take,2.947296306602795e-05,2
passed_low_grade,voice,-4.627751837381952e-06,2
passed_low_grade,sure,-8.961045570195648e-05,2
passed_low_grade,class,-8.30689748824729e-05,2
passed_low_grade,disagree,-7.683548095821247e-05,2
passed_low_grade,them,-7.01666859733085e-05,2
passed_low_grade,thank,-6.125840227864086e-05,2
passed_low_grade,idea,-5.3212387195141175e-05,2
passed_low_grade,work,1.6462580250411683e-05,2
passed_low_grade,attending,7.435973363954886e-06,2
passed_low_grade,school,-0.0001986091886439918,2
passed_low_grade,like,0.0001859917661810326,2
passed_low_grade,future,-0.00016313534852489098,2
passed_low_grade,watch,-0.00011808829351744533,2
passed_low_grade,fast,-4.9863787148266104e-05,2
passed_low_grade,everything,-9.871633890218028e-06,2
passed_low_grade,biology,8.94191037419101e-06,2
passed_low_grade,home,-0.00010888904858762318,2
passed_low_grade,benefit,-9.925385189105784e-05,2
passed_low_grade,student,-7.957017243023778e-05,2
passed_low_grade,bad,-7.586899059847849e-05,2
passed_low_grade,depent,-2.123947395288643e-05,2
passed_low_grade,homework,-1.726815248963616e-05,2
passed_low_grade,like,5.7864989926077946e-06,2
passed_low_grade,school,-0.00010583173901921376,2
passed_low_grade,schools,-9.883218958566979e-05,2
passed_low_grade,high,-8.929735940015575e-05,2
passed_low_grade,doesn,-8.119317334269207e-05,2
passed_low_grade,lost,-7.900877088884068e-05,2
passed_low_grade,house,-6.035502797687891e-05,2
passed_low_grade,need,-5.556520154869512e-05,2
passed_low_grade,like,3.518401655404382e-05,2
passed_low_grade,think,-2.5305430041686315e-05,2
passed_low_grade,because,-0.0002448143362829167,2
passed_low_grade,benefit,-0.00013004530229902006,2
passed_low_grade,attent,-0.00010613097596627819,2
passed_low_grade,distance,-0.00010252623577377191,2
passed_low_grade,student,-9.910116270212495e-05,2
passed_low_grade,conclusion,-9.0699058534834e-05,2
